"Index","Feature_name","Mean","Stddev"
"523","N_22_edge_min:K_21_pseudocost_up","-0.262967975056746","0.166366464523253"
"524","N_22_edge_min:K_22_pseudocost_down","-0.165036444114902","0.164755263033023"
"525","N_22_edge_min:K_23_pseudocost_ratio","-0.147054392029435","0.167101401800485"
"526","N_22_edge_min:K_24_pseudocost_sum","-0.257199749859916","0.157495136918099"
"527","N_22_edge_min:K_25_pseudocost_product","-0.19103582262785","0.158575269298743"
"528","N_22_edge_min:K_26_n_cutoff_up","-0.0257019400616023","0.0981953721848901"
"529","N_22_edge_min:K_27_n_cutoff_down","-0.0239578746927627","0.0960182338911954"
"530","N_22_edge_min:K_28_n_cutoff_up_ratio","-0.0238464398660373","0.0939242215623124"
"531","N_22_edge_min:K_29_n_cutoff_down_ratio","-0.0253321018807429","0.0974970992051555"
"532","N_22_edge_min:K_32_rows_dynamic_deg_min","-0.25645822681814","0.122403125189501"
"533","N_22_edge_min:K_34_rows_dynamic_deg_mean_ratio","-0.144307799593754","0.133223143576596"
"534","N_22_edge_min:K_35_rows_dynamic_deg_min_ratio","-0.27068980933226","0.107531167300187"
"535","N_22_edge_min:K_36_rows_dynamic_deg_max_ratio","-0.0683486299369838","0.122610623862368"
"536","N_22_edge_min:K_37_coef_pos_rhs_ratio_min","-0.0293970968508137","0.115289605957092"
"537","N_22_edge_min:K_38_coef_pos_rhs_ratio_max","-0.155212211553836","0.254322725849398"
"538","N_22_edge_min:K_41_pos_coef_pos_coef_ratio_min","-0.208127943235583","0.159433618829909"
"539","N_22_edge_min:K_42_pos_coef_pos_coef_ratio_max","-0.175361775604901","0.206756179359399"
"540","N_22_edge_min:K_48_neg_coef_neg_coef_ratio_max","-0.18129820534045","0.167510579209306"
"541","N_22_edge_min:K_49_active_coef_weight1_count","-0.169371199766102","0.14502159375411"
"542","N_22_edge_min:K_51_active_coef_weight1_mean","-0.0105352578411136","0.0566322916436994"
"543","N_22_edge_min:K_52_active_coef_weight1_stddev","-0.0103227347906736","0.0560562357481651"
"544","N_22_edge_min:K_53_active_coef_weight1_min","-0.00496705822126866","0.0345842779049193"
"545","N_22_edge_min:K_54_active_coef_weight1_max","-0.000939052502842204","0.0191183439118425"
"546","N_22_edge_min:K_57_active_coef_weight2_mean","-0.191659473731715","0.144862044932333"
"547","N_22_edge_min:K_58_active_coef_weight2_stddev","-0.188912881230179","0.165126243559674"
"548","N_22_edge_min:K_59_active_coef_weight2_min","-0.15572539157563","0.148841445186972"
"549","N_22_edge_min:K_60_active_coef_weight2_max","-0.268273382631957","0.203236265819122"
"550","N_22_edge_min:K_63_active_coef_weight3_mean","-0.168452568990919","0.125444947663704"
"551","N_22_edge_min:K_64_active_coef_weight3_stddev","-0.171744944077751","0.143265430649481"
"552","N_22_edge_min:K_65_active_coef_weight3_min","-0.122365135159771","0.130876782119759"
"553","N_22_edge_min:K_66_active_coef_weight3_max","-0.228888579203133","0.152184371938348"
"554","N_22_edge_min:K_69_active_coef_weight4_mean","-0.141713346820144","0.116063222680021"
"555","N_22_edge_min:K_70_active_coef_weight4_stddev","-0.15707891080157","0.143262342574515"
"556","N_22_edge_min:K_71_active_coef_weight4_min","-0.0766399884780424","0.105737746579706"
"557","N_22_edge_min:K_72_active_coef_weight4_max","-0.193973671717618","0.162975771097589"
"558","N_23_edge_max:N_24_bias_mean","0.0250644631144136","0.0242100291861057"
"559","N_23_edge_max:N_25_bias_min","0.0608776634514541","0.0568562500755045"
"560","N_23_edge_max:N_26_bias_max","-0.00695668972743676","0.0242420747461113"
"561","N_23_edge_max:N_27_obj_cos_sim_mean","0.0157155425904309","0.0140852456235712"
"562","N_23_edge_max:N_28_obj_cos_sim_min","0.0350331049045066","0.0284290432316866"
"563","N_23_edge_max:N_29_obj_cos_sim_max","0.00437934607727043","0.00520977276624555"
"564","N_23_edge_max:N_30_is_tight_mean","-0.0048928099588424","0.00550912040487039"
"565","N_23_edge_max:N_33_dual_solution_mean","4.17320627454485e-05","6.75264868799299e-05"
"566","N_23_edge_max:N_34_dual_solution_min","0.000774331109559722","0.00136368183940824"
"567","N_23_edge_max:N_36_scaled_age_mean","-0.0101136759273682","0.0153191754162438"
"568","N_23_edge_max:N_38_scaled_age_max","-0.015371783308949","0.0201982109924097"
"569","N_23_edge_max:K_1_obj_coef","-0.0143859868003212","0.0208216892947155"
"570","N_23_edge_max:K_4_n_rows","-0.0237931193976538","0.0246372341074486"
"571","N_23_edge_max:K_5_rows_deg_mean","-0.0263940585386552","0.0245473362189877"
"572","N_23_edge_max:K_6_rows_deg_stddev","-0.0307159772318298","0.026472265409154"
"573","N_23_edge_max:K_7_rows_deg_min","-0.0219553879696739","0.0310926235325982"
"574","N_23_edge_max:K_9_rows_pos_coefs_count","-0.0229586192023572","0.0324234105507287"
"575","N_23_edge_max:K_14_rows_neg_coefs_count","-0.026024524657947","0.0270444114911329"
"576","N_23_edge_max:K_15_rows_neg_coefs_mean","-0.0258056770696629","0.0568076985895809"
"577","N_23_edge_max:K_16_rows_neg_coefs_stddev","-0.020581483604005","0.0214782711504707"
"578","N_23_edge_max:K_17_rows_neg_coefs_min","-0.0281824820711778","0.0570063334160772"
"579","N_23_edge_max:K_18_rows_neg_coefs_max","-0.0326973366832819","0.0564023749264957"
"580","N_23_edge_max:K_21_pseudocost_up","-0.0223476583128516","0.0267816483002081"
"581","N_23_edge_max:K_22_pseudocost_down","-0.0144945223554051","0.0370008006567689"
"582","N_23_edge_max:K_23_pseudocost_ratio","-0.0116609849254799","0.0320543275413513"
"583","N_23_edge_max:K_24_pseudocost_sum","-0.0218931460207096","0.0262718004431588"
"584","N_23_edge_max:K_25_pseudocost_product","-0.015144651592995","0.0271409495718568"
"585","N_23_edge_max:K_26_n_cutoff_up","-0.00194818063323987","0.00886095898599928"
"586","N_23_edge_max:K_27_n_cutoff_down","-0.00183472868405295","0.0091390758299255"
"587","N_23_edge_max:K_28_n_cutoff_up_ratio","-0.00189258182442962","0.00904764970242453"
"588","N_23_edge_max:K_29_n_cutoff_down_ratio","-0.00199444276337919","0.0101287540531126"
"589","N_23_edge_max:K_32_rows_dynamic_deg_min","-0.0220505435997627","0.0300026059357884"
"590","N_23_edge_max:K_34_rows_dynamic_deg_mean_ratio","-0.0163669748330243","0.0511956279353458"
"591","N_23_edge_max:K_35_rows_dynamic_deg_min_ratio","-0.023268815897066","0.0307246815465155"
"592","N_23_edge_max:K_36_rows_dynamic_deg_max_ratio","-0.0119967517172527","0.0444507567996399"
"593","N_23_edge_max:K_37_coef_pos_rhs_ratio_min","-0.00211134169413872","0.0132359148694054"
"594","N_23_edge_max:K_38_coef_pos_rhs_ratio_max","-0.0134182093736522","0.0367290307852877"
"595","N_23_edge_max:K_41_pos_coef_pos_coef_ratio_min","-0.0180764237150493","0.0307918916334789"
"596","N_23_edge_max:K_42_pos_coef_pos_coef_ratio_max","-0.0145408825130946","0.0310196901602471"
"597","N_23_edge_max:K_48_neg_coef_neg_coef_ratio_max","-0.0153251237288396","0.0212849455827706"
"598","N_23_edge_max:K_49_active_coef_weight1_count","-0.0155030262828137","0.0208466953585065"
"599","N_23_edge_max:K_51_active_coef_weight1_mean","-0.00120000458449346","0.0110838829959647"
"600","N_23_edge_max:K_52_active_coef_weight1_stddev","-0.000669486063843617","0.00433581129846129"
"601","N_23_edge_max:K_53_active_coef_weight1_min","-0.000726851101139052","0.0100833650084733"
"602","N_23_edge_max:K_54_active_coef_weight1_max","-0.00013441743685821","0.0029444409786489"
"603","N_23_edge_max:K_57_active_coef_weight2_mean","-0.0174904735339326","0.0375387070772499"
"604","N_23_edge_max:K_58_active_coef_weight2_stddev","-0.0146329078873207","0.02028744782887"
"605","N_23_edge_max:K_59_active_coef_weight2_min","-0.014704372206987","0.0388747659476162"
"606","N_23_edge_max:K_60_active_coef_weight2_max","-0.0234592848346894","0.0399406377022848"
"607","N_23_edge_max:K_63_active_coef_weight3_mean","-0.0150217094713333","0.0315527495296742"
"608","N_23_edge_max:K_64_active_coef_weight3_stddev","-0.0134216426611818","0.0180849114281561"
"609","N_23_edge_max:K_65_active_coef_weight3_min","-0.0114992851074319","0.0330992318936052"
"610","N_23_edge_max:K_66_active_coef_weight3_max","-0.0199441726871957","0.0312736011064955"
"611","N_23_edge_max:K_69_active_coef_weight4_mean","-0.0130486115024233","0.0232848005055549"
"612","N_23_edge_max:K_70_active_coef_weight4_stddev","-0.0138374180403806","0.021593782648585"
"613","N_23_edge_max:K_71_active_coef_weight4_min","-0.00710022793964903","0.0219492021500124"
"614","N_23_edge_max:K_72_active_coef_weight4_max","-0.0180957959547519","0.0271455127279044"
"615","N_24_bias_mean:N_25_bias_min","0.878040250874276","0.383223910262857"
"616","N_24_bias_mean:N_26_bias_max","-0.0672393189564478","0.173133352767196"
"617","N_24_bias_mean:N_27_obj_cos_sim_mean","0.217952095730499","0.0772388177773723"
"618","N_24_bias_mean:N_28_obj_cos_sim_min","0.521944378188144","0.14711470079024"
"619","N_24_bias_mean:N_29_obj_cos_sim_max","0.0524201647362086","0.0240791114357816"
"620","N_24_bias_mean:N_30_is_tight_mean","-0.0591532525992774","0.034623376349954"
"621","N_24_bias_mean:N_33_dual_solution_mean","0.000445546920789962","0.000445933840014094"
"622","N_24_bias_mean:N_34_dual_solution_min","0.00855614246303361","0.00823819278251501"
"623","N_24_bias_mean:N_36_scaled_age_mean","-0.120174577458229","0.0376349748516962"
"624","N_24_bias_mean:N_38_scaled_age_max","-0.186979836532734","0.0584678373676449"
"625","N_24_bias_mean:K_1_obj_coef","-0.159696870874521","0.149033224896147"
"626","N_24_bias_mean:K_4_n_rows","-0.314395141768028","0.140620972660164"
"627","N_24_bias_mean:K_5_rows_deg_mean","-0.411292691213169","0.170516406462049"
"628","N_24_bias_mean:K_6_rows_deg_stddev","-0.507156284799338","0.165302659876108"
"629","N_24_bias_mean:K_7_rows_deg_min","-0.278701817371424","0.16951511393889"
"630","N_24_bias_mean:K_9_rows_pos_coefs_count","-0.271537035299503","0.128366993282006"
"631","N_24_bias_mean:K_14_rows_neg_coefs_count","-0.371313379712144","0.180654682113594"
"632","N_24_bias_mean:K_15_rows_neg_coefs_mean","-0.2948767946246","0.116569775951597"
"633","N_24_bias_mean:K_16_rows_neg_coefs_stddev","-0.311314280059074","0.143035830619431"
"634","N_24_bias_mean:K_17_rows_neg_coefs_min","-0.321868872999794","0.125822337911766"
"635","N_24_bias_mean:K_18_rows_neg_coefs_max","-0.425812619507985","0.152139415770826"
"636","N_24_bias_mean:K_21_pseudocost_up","-0.285995663348862","0.181230008558483"
"637","N_24_bias_mean:K_22_pseudocost_down","-0.160309113782309","0.149422500435062"
"638","N_24_bias_mean:K_23_pseudocost_ratio","-0.143638148050007","0.15743961275862"
"639","N_24_bias_mean:K_24_pseudocost_sum","-0.276277821512013","0.170371410106749"
"640","N_24_bias_mean:K_25_pseudocost_product","-0.192003535561622","0.149461006316096"
"641","N_24_bias_mean:K_26_n_cutoff_up","-0.0267561380998753","0.101530372648112"
"642","N_24_bias_mean:K_27_n_cutoff_down","-0.0245009548042877","0.0980713378327831"
"643","N_24_bias_mean:K_28_n_cutoff_up_ratio","-0.0249249485674843","0.0968470577643347"
"644","N_24_bias_mean:K_29_n_cutoff_down_ratio","-0.0259847268178166","0.100803576072722"
"645","N_24_bias_mean:K_32_rows_dynamic_deg_min","-0.289552549987105","0.16456272552497"
"646","N_24_bias_mean:K_34_rows_dynamic_deg_mean_ratio","-0.137455376882203","0.0950292589544849"
"647","N_24_bias_mean:K_35_rows_dynamic_deg_min_ratio","-0.300447513969638","0.14462185013677"
"648","N_24_bias_mean:K_36_rows_dynamic_deg_max_ratio","-0.0653588355633984","0.103976665021661"
"649","N_24_bias_mean:K_37_coef_pos_rhs_ratio_min","-0.0357013092778768","0.139995138262667"
"650","N_24_bias_mean:K_38_coef_pos_rhs_ratio_max","-0.142124906444037","0.235392187441088"
"651","N_24_bias_mean:K_41_pos_coef_pos_coef_ratio_min","-0.219624894794796","0.166964689192937"
"652","N_24_bias_mean:K_42_pos_coef_pos_coef_ratio_max","-0.161210653561989","0.151190114489535"
"653","N_24_bias_mean:K_48_neg_coef_neg_coef_ratio_max","-0.194266246491874","0.172039258028733"
"654","N_24_bias_mean:K_49_active_coef_weight1_count","-0.186049977878297","0.15622766085074"
"655","N_24_bias_mean:K_51_active_coef_weight1_mean","-0.0119532057642994","0.0637359877470431"
"656","N_24_bias_mean:K_52_active_coef_weight1_stddev","-0.0120900634455821","0.0652541796486625"
"657","N_24_bias_mean:K_53_active_coef_weight1_min","-0.00525367332900336","0.0338869389543622"
"658","N_24_bias_mean:K_54_active_coef_weight1_max","-0.00129468357407896","0.0259606228128515"
"659","N_24_bias_mean:K_57_active_coef_weight2_mean","-0.18819834111235","0.116897760461517"
"660","N_24_bias_mean:K_58_active_coef_weight2_stddev","-0.200007336617863","0.161424597572192"
"661","N_24_bias_mean:K_59_active_coef_weight2_min","-0.150127470864808","0.12467584416969"
"662","N_24_bias_mean:K_60_active_coef_weight2_max","-0.267571213950502","0.179830360011429"
"663","N_24_bias_mean:K_63_active_coef_weight3_mean","-0.168918862597044","0.113198205110863"
"664","N_24_bias_mean:K_64_active_coef_weight3_stddev","-0.185362558727256","0.147431464958615"
"665","N_24_bias_mean:K_65_active_coef_weight3_min","-0.117897423951412","0.116034486708263"
"666","N_24_bias_mean:K_66_active_coef_weight3_max","-0.237149569617701","0.151717014476501"
"667","N_24_bias_mean:K_69_active_coef_weight4_mean","-0.150584059590226","0.118970131239634"
"668","N_24_bias_mean:K_70_active_coef_weight4_stddev","-0.170295597789794","0.147127808477114"
"669","N_24_bias_mean:K_71_active_coef_weight4_min","-0.0765809651699403","0.100534416183521"
"670","N_24_bias_mean:K_72_active_coef_weight4_max","-0.207874782784008","0.168502828824183"
"671","N_25_bias_min:N_26_bias_max","-0.202293476364315","0.501838835580881"
"672","N_25_bias_min:N_27_obj_cos_sim_mean","0.544126772129446","0.174182705263198"
"673","N_25_bias_min:N_28_obj_cos_sim_min","1.33052266112852","0.398154102279877"
"674","N_25_bias_min:N_29_obj_cos_sim_max","0.130382669016189","0.0585932583454206"
"675","N_25_bias_min:N_30_is_tight_mean","-0.14708686224537","0.0834137068024618"
"676","N_25_bias_min:N_33_dual_solution_mean","0.00114298410975215","0.00115664818082638"
"677","N_25_bias_min:N_34_dual_solution_min","0.0221866742193054","0.0219105561109222"
"678","N_25_bias_min:N_36_scaled_age_mean","-0.306484914932271","0.105609791349446"
"679","N_25_bias_min:N_38_scaled_age_max","-0.473461256558701","0.151800547093054"
"680","N_25_bias_min:K_1_obj_coef","-0.396007841850384","0.370005653169259"
"681","N_25_bias_min:K_4_n_rows","-0.799087586935584","0.376211862201978"
"682","N_25_bias_min:K_5_rows_deg_mean","-1.02846814319395","0.399537490134529"
"683","N_25_bias_min:K_6_rows_deg_stddev","-1.28714164526781","0.417520066929033"
"684","N_25_bias_min:K_7_rows_deg_min","-0.712630864117433","0.446980423556376"
"685","N_25_bias_min:K_9_rows_pos_coefs_count","-0.710271258765083","0.384931149171805"
"686","N_25_bias_min:K_14_rows_neg_coefs_count","-0.921470385873909","0.427429943991726"
"687","N_25_bias_min:K_15_rows_neg_coefs_mean","-0.754829986866471","0.341836328170734"
"688","N_25_bias_min:K_16_rows_neg_coefs_stddev","-0.791996408380769","0.373682116178403"
"689","N_25_bias_min:K_17_rows_neg_coefs_min","-0.825518497018046","0.363354272094905"
"690","N_25_bias_min:K_18_rows_neg_coefs_max","-1.09078405564034","0.440247110287098"
"691","N_25_bias_min:K_21_pseudocost_up","-0.716644684815774","0.457113597313626"
"692","N_25_bias_min:K_22_pseudocost_down","-0.418641778385269","0.410477546400461"
"693","N_25_bias_min:K_23_pseudocost_ratio","-0.374825465885881","0.424133868569382"
"694","N_25_bias_min:K_24_pseudocost_sum","-0.695698331071002","0.430253637102183"
"695","N_25_bias_min:K_25_pseudocost_product","-0.497509439183389","0.400938708681781"
"696","N_25_bias_min:K_26_n_cutoff_up","-0.0668532256766116","0.254235410629452"
"697","N_25_bias_min:K_27_n_cutoff_down","-0.0618508371454298","0.246962497297508"
"698","N_25_bias_min:K_28_n_cutoff_up_ratio","-0.0629761735882373","0.24687258671784"
"699","N_25_bias_min:K_29_n_cutoff_down_ratio","-0.0653742369645853","0.251645735861411"
"700","N_25_bias_min:K_32_rows_dynamic_deg_min","-0.731941393871409","0.428115706973605"
"701","N_25_bias_min:K_34_rows_dynamic_deg_mean_ratio","-0.352614988271487","0.268491089155958"
"702","N_25_bias_min:K_35_rows_dynamic_deg_min_ratio","-0.757922439719665","0.374965731618037"
"703","N_25_bias_min:K_36_rows_dynamic_deg_max_ratio","-0.148841083463646","0.232886274609157"
"704","N_25_bias_min:K_37_coef_pos_rhs_ratio_min","-0.0827310680642096","0.327320976394522"
"705","N_25_bias_min:K_38_coef_pos_rhs_ratio_max","-0.39366330431138","0.649796233148155"
"706","N_25_bias_min:K_41_pos_coef_pos_coef_ratio_min","-0.554724891605337","0.428447172944894"
"707","N_25_bias_min:K_42_pos_coef_pos_coef_ratio_max","-0.41341669527125","0.409800916820304"
"708","N_25_bias_min:K_48_neg_coef_neg_coef_ratio_max","-0.486500690888275","0.431211149102399"
"709","N_25_bias_min:K_49_active_coef_weight1_count","-0.462569173689443","0.388822398410156"
"710","N_25_bias_min:K_51_active_coef_weight1_mean","-0.0286946356490441","0.153458422477565"
"711","N_25_bias_min:K_52_active_coef_weight1_stddev","-0.0296634221158026","0.160939193364537"
"712","N_25_bias_min:K_53_active_coef_weight1_min","-0.0126655769508974","0.0836766651130624"
"713","N_25_bias_min:K_54_active_coef_weight1_max","-0.00282168221338456","0.0580423244718988"
"714","N_25_bias_min:K_57_active_coef_weight2_mean","-0.4849472232264","0.332235494057169"
"715","N_25_bias_min:K_58_active_coef_weight2_stddev","-0.502562535375451","0.414119160700463"
"716","N_25_bias_min:K_59_active_coef_weight2_min","-0.392087949398943","0.353097477866947"
"717","N_25_bias_min:K_60_active_coef_weight2_max","-0.686422624655718","0.48690958131621"
"718","N_25_bias_min:K_63_active_coef_weight3_mean","-0.434661190059259","0.315022725493756"
"719","N_25_bias_min:K_64_active_coef_weight3_stddev","-0.46499879350582","0.377653337722231"
"720","N_25_bias_min:K_65_active_coef_weight3_min","-0.308120740244624","0.324978130962408"
"721","N_25_bias_min:K_66_active_coef_weight3_max","-0.602390145980047","0.399685200421705"
"722","N_25_bias_min:K_69_active_coef_weight4_mean","-0.376823544236668","0.301351213394842"
"723","N_25_bias_min:K_70_active_coef_weight4_stddev","-0.425966514770297","0.377033287553425"
"724","N_25_bias_min:K_71_active_coef_weight4_min","-0.196723346245176","0.26690396831882"
"725","N_25_bias_min:K_72_active_coef_weight4_max","-0.520906708946798","0.429861428270985"
"726","N_26_bias_max:N_27_obj_cos_sim_mean","-0.0411442818858162","0.109356691774431"
"727","N_26_bias_max:N_28_obj_cos_sim_min","-0.101452806963967","0.269163384470929"
"728","N_26_bias_max:N_29_obj_cos_sim_max","-0.00880257908991892","0.0274027213590041"
"729","N_26_bias_max:N_30_is_tight_mean","0.00965740875468087","0.031711229802637"
"730","N_26_bias_max:N_33_dual_solution_mean","-0.000130145801958894","0.000350060772845568"
"731","N_26_bias_max:N_34_dual_solution_min","-0.00268151535752735","0.00711922113941647"
"732","N_26_bias_max:N_36_scaled_age_mean","0.028091634611826","0.0686671996905455"
"733","N_26_bias_max:N_38_scaled_age_max","0.0425328964263525","0.104602908962307"
"734","N_26_bias_max:K_1_obj_coef","0.0326840142509216","0.109624807777181"
"735","N_26_bias_max:K_4_n_rows","0.0637257373963767","0.17552364115665"
"736","N_26_bias_max:K_5_rows_deg_mean","0.0751456243603386","0.20876705149135"
"737","N_26_bias_max:K_6_rows_deg_stddev","0.0982495947446643","0.26364505013693"
"738","N_26_bias_max:K_7_rows_deg_min","0.0531130068195166","0.163124779174246"
"739","N_26_bias_max:K_9_rows_pos_coefs_count","0.0601550736848862","0.166039516465949"
"740","N_26_bias_max:K_14_rows_neg_coefs_count","0.0709981229562904","0.196343033160331"
"741","N_26_bias_max:K_15_rows_neg_coefs_mean","0.0582907145577227","0.170239197630506"
"742","N_26_bias_max:K_16_rows_neg_coefs_stddev","0.0607534506897936","0.17215616528631"
"743","N_26_bias_max:K_17_rows_neg_coefs_min","0.0652386317809826","0.183328169288104"
"744","N_26_bias_max:K_18_rows_neg_coefs_max","0.0829354341418175","0.237074304255755"
"745","N_26_bias_max:K_21_pseudocost_up","0.0467593344175592","0.16552128359879"
"746","N_26_bias_max:K_22_pseudocost_down","0.0348666427580795","0.127342094286543"
"747","N_26_bias_max:K_23_pseudocost_ratio","0.0317486309956054","0.122062788157445"
"748","N_26_bias_max:K_24_pseudocost_sum","0.0508408684769268","0.161049708070241"
"749","N_26_bias_max:K_25_pseudocost_product","0.0482792293802776","0.146796148043438"
"750","N_26_bias_max:K_26_n_cutoff_up","0.0069352052090151","0.0575131426036631"
"751","N_26_bias_max:K_27_n_cutoff_down","0.00714608368202002","0.058341343494323"
"752","N_26_bias_max:K_28_n_cutoff_up_ratio","0.00669292962204069","0.0553129054283152"
"753","N_26_bias_max:K_29_n_cutoff_down_ratio","0.00725422852700807","0.0554396927446617"
"754","N_26_bias_max:K_32_rows_dynamic_deg_min","0.0561890849641","0.166435854676763"
"755","N_26_bias_max:K_34_rows_dynamic_deg_mean_ratio","0.0236073255384702","0.0982213687865149"
"756","N_26_bias_max:K_35_rows_dynamic_deg_min_ratio","0.0505315040114882","0.161734417255771"
"757","N_26_bias_max:K_36_rows_dynamic_deg_max_ratio","0.00155684608567943","0.0571085000689977"
"758","N_26_bias_max:K_37_coef_pos_rhs_ratio_min","-0.0155222904411172","0.0630558246600352"
"759","N_26_bias_max:K_38_coef_pos_rhs_ratio_max","0.12933657011386","0.239936907400704"
"760","N_26_bias_max:K_41_pos_coef_pos_coef_ratio_min","0.0394001210614063","0.143396970083099"
"761","N_26_bias_max:K_42_pos_coef_pos_coef_ratio_max","0.0328704452270828","0.132659878027084"
"762","N_26_bias_max:K_48_neg_coef_neg_coef_ratio_max","0.03987943559916","0.133588568105335"
"763","N_26_bias_max:K_49_active_coef_weight1_count","0.0337136295700682","0.119465560671573"
"764","N_26_bias_max:K_51_active_coef_weight1_mean","-0.00434772847927355","0.0272619341799947"
"765","N_26_bias_max:K_52_active_coef_weight1_stddev","-0.00431495277506497","0.0273934115543205"
"766","N_26_bias_max:K_53_active_coef_weight1_min","-0.00212837274970145","0.017001001504007"
"767","N_26_bias_max:K_54_active_coef_weight1_max","-0.0004764674920913","0.010272588484691"
"768","N_26_bias_max:K_57_active_coef_weight2_mean","0.0421718320641368","0.126266351786005"
"769","N_26_bias_max:K_58_active_coef_weight2_stddev","0.0364078451334807","0.127314382548986"
"770","N_26_bias_max:K_59_active_coef_weight2_min","0.0340449225061869","0.113404347735381"
"771","N_26_bias_max:K_60_active_coef_weight2_max","0.0645341082481457","0.175870556041009"
"772","N_26_bias_max:K_63_active_coef_weight3_mean","0.0386963942510049","0.115574283830647"
"773","N_26_bias_max:K_64_active_coef_weight3_stddev","0.0315119714400007","0.112800958687264"
"774","N_26_bias_max:K_65_active_coef_weight3_min","0.0297271971075044","0.101941285066398"
"775","N_26_bias_max:K_66_active_coef_weight3_max","0.0494706013838719","0.145208517656553"
"776","N_26_bias_max:K_69_active_coef_weight4_mean","0.029172259481316","0.0956967394495369"
"777","N_26_bias_max:K_70_active_coef_weight4_stddev","0.0331872314867975","0.114800363485407"
"778","N_26_bias_max:K_71_active_coef_weight4_min","0.0184280884391071","0.0721373647976738"
"779","N_26_bias_max:K_72_active_coef_weight4_max","0.0428833624125217","0.135606110491006"
"780","N_27_obj_cos_sim_mean:N_28_obj_cos_sim_min","0.336693671037175","0.0854897472240922"
"781","N_27_obj_cos_sim_mean:N_29_obj_cos_sim_max","0.0348207902840912","0.0168741605583474"
"782","N_27_obj_cos_sim_mean:N_30_is_tight_mean","-0.0388274569080495","0.0232557712209166"
"783","N_27_obj_cos_sim_mean:N_33_dual_solution_mean","0.000276252845270237","0.000267032881032055"
"784","N_27_obj_cos_sim_mean:N_34_dual_solution_min","0.00527979638157816","0.00486103870495626"
"785","N_27_obj_cos_sim_mean:N_36_scaled_age_mean","-0.0770516500188578","0.0223036615649656"
"786","N_27_obj_cos_sim_mean:N_38_scaled_age_max","-0.120864580666867","0.0373816172027666"
"787","N_27_obj_cos_sim_mean:K_1_obj_coef","-0.106336797391662","0.100594001449862"
"788","N_27_obj_cos_sim_mean:K_4_n_rows","-0.2051982282428","0.0919275440082578"
"789","N_27_obj_cos_sim_mean:K_5_rows_deg_mean","-0.26679942350705","0.105325554592527"
"790","N_27_obj_cos_sim_mean:K_6_rows_deg_stddev","-0.32825913747925","0.0996128735560122"
"791","N_27_obj_cos_sim_mean:K_7_rows_deg_min","-0.178391360296789","0.105095646611204"
"792","N_27_obj_cos_sim_mean:K_9_rows_pos_coefs_count","-0.175062246388659","0.0812819321385238"
"793","N_27_obj_cos_sim_mean:K_14_rows_neg_coefs_count","-0.24370180334479","0.118600974433732"
"794","N_27_obj_cos_sim_mean:K_15_rows_neg_coefs_mean","-0.188788674288586","0.0678812932273385"
"795","N_27_obj_cos_sim_mean:K_16_rows_neg_coefs_stddev","-0.20056245294572","0.0869504932958734"
"796","N_27_obj_cos_sim_mean:K_17_rows_neg_coefs_min","-0.205520092416058","0.0736950330308681"
"797","N_27_obj_cos_sim_mean:K_18_rows_neg_coefs_max","-0.271282946479711","0.0850532568298774"
"798","N_27_obj_cos_sim_mean:K_21_pseudocost_up","-0.18747039169087","0.119164537130753"
"799","N_27_obj_cos_sim_mean:K_22_pseudocost_down","-0.0993583094906326","0.0878673810233739"
"800","N_27_obj_cos_sim_mean:K_23_pseudocost_ratio","-0.0892350934719628","0.0946762157427504"
"801","N_27_obj_cos_sim_mean:K_24_pseudocost_sum","-0.179216112481428","0.110271708270073"
"802","N_27_obj_cos_sim_mean:K_25_pseudocost_product","-0.120969317247137","0.0908884191806635"
"803","N_27_obj_cos_sim_mean:K_26_n_cutoff_up","-0.0170032084897576","0.0630481516206877"
"804","N_27_obj_cos_sim_mean:K_27_n_cutoff_down","-0.0152158661704626","0.0595460374489862"
"805","N_27_obj_cos_sim_mean:K_28_n_cutoff_up_ratio","-0.0157632222882612","0.0604438979631519"
"806","N_27_obj_cos_sim_mean:K_29_n_cutoff_down_ratio","-0.0162043112904255","0.0617011603372987"
"807","N_27_obj_cos_sim_mean:K_32_rows_dynamic_deg_min","-0.188102650368385","0.104623011668022"
"808","N_27_obj_cos_sim_mean:K_34_rows_dynamic_deg_mean_ratio","-0.0881461432292845","0.0597233681852791"
"809","N_27_obj_cos_sim_mean:K_35_rows_dynamic_deg_min_ratio","-0.195622154205829","0.0947377718062767"
"810","N_27_obj_cos_sim_mean:K_36_rows_dynamic_deg_max_ratio","-0.0497777565470183","0.0820599234013843"
"811","N_27_obj_cos_sim_mean:K_37_coef_pos_rhs_ratio_min","-0.0236181548245838","0.0925512812622063"
"812","N_27_obj_cos_sim_mean:K_38_coef_pos_rhs_ratio_max","-0.0890586290707722","0.147116467573022"
"813","N_27_obj_cos_sim_mean:K_41_pos_coef_pos_coef_ratio_min","-0.139640723711025","0.101562384257429"
"814","N_27_obj_cos_sim_mean:K_42_pos_coef_pos_coef_ratio_max","-0.103267390708161","0.0933898576305876"
"815","N_27_obj_cos_sim_mean:K_48_neg_coef_neg_coef_ratio_max","-0.130200177122689","0.116256288073721"
"816","N_27_obj_cos_sim_mean:K_49_active_coef_weight1_count","-0.122501772095484","0.102516123261387"
"817","N_27_obj_cos_sim_mean:K_51_active_coef_weight1_mean","-0.00872065245499788","0.0468591316963952"
